id,created_at,data,session_id
2619,2026-07-08 15:22:59.470151+00,"{""age"":53,""gender"":""F"",""attempts"":[{""time"":1783524175901,""keyId"":101,""phase"":""learning"",""doorId"":1,""correct"":false,""keyName"":""red1"",""doorName"":""red_moon_1"",""keyNumber"":1,""keySymbol"":null,""doorNumber"":1,""doorSymbol"":""moon"",""correct_num"":true,""time_since_app_start"":35299,""time_since_last_action"":3026,""time_since_stage_start"":3026},{""time"":1783524179799,""keyId"":102,""phase"":""learning"",""doorId"":2,""correct"":false,""keyName"":""pink6"",""doorName"":""pink_cloud_2"",""keyNumber"":6,""keySymbol"":null,""doorNumber"":2,""doorSymbol"":""cloud"",""correct_num"":false,""time_since_app_start"":39197,""time_since_last_action"":3898,""time_since_stage_start"":6924},{""time"":1783524183716,""keyId"":104,""phase"":""learning"",""doorId"":2,""correct"":false,""keyName"":""greycloud"",""doorName"":""pink_cloud_2"",""keyNumber"":null,""keySymbol"":""cloud"",""doorNumber"":2,""doorSymbol"":""cloud"",""correct_num"":false,""time_since_app_start"":43114,""time_since_last_action"":3917,""time_since_stage_start"":10841},{""time"":1783524186968,""keyId"":113,""phase"":""learning"",""doorId"":4,""correct"":false,""keyName"":""purplearrow"",""doorName"":""purple_heart_3"",""keyNumber"":null,""keySymbol"":""arrow"",""doorNumber"":3,""doorSymbol"":""heart"",""correct_num"":false,""time_since_app_start"":46366,""time_since_last_action"":3252,""time_since_stage_start"":14093},{""time"":1783524198578,""keyId"":101,""phase"":""learning"",""doorId"":1,""correct"":true,""keyName"":""red1"",""doorName"":""red_moon_1"",""keyNumber"":1,""keySymbol"":null,""doorNumber"":1,""doorSymbol"":""moon"",""correct_num"":true,""time_since_app_start"":57976,""time_since_last_action"":11610,""time_since_stage_start"":25703},{""time"":1783524204503,""keyId"":102,""phase"":""learning"",""doorId"":2,""correct"":false,""keyName"":""pink6"",""doorName"":""pink_cloud_2"",""keyNumber"":6,""keySymbol"":null,""doorNumber"":2,""doorSymbol"":""cloud"",""correct_num"":false,""time_since_app_start"":63901,""time_since_last_action"":5925,""time_since_stage_start"":31628},{""time"":1783524208739,""keyId"":113,""phase"":""learning"",""doorId"":4,""correct"":false,""keyName"":""purplearrow"",""doorName"":""purple_heart_3"",""keyNumber"":null,""keySymbol"":""arrow"",""doorNumber"":3,""doorSymbol"":""heart"",""correct_num"":false,""time_since_app_start"":68137,""time_since_last_action"":4236,""time_since_stage_start"":35864},{""time"":1783524220007,""keyId"":112,""phase"":""learning"",""doorId"":3,""correct"":false,""keyName"":""diamondorange"",""doorName"":""cream_diamond_4"",""keyNumber"":null,""keySymbol"":""diamond"",""doorNumber"":4,""doorSymbol"":""diamond"",""correct_num"":false,""time_since_app_start"":79405,""time_since_last_action"":11268,""time_since_stage_start"":47132},{""time"":1783524225956,""keyId"":102,""phase"":""learning"",""doorId"":2,""correct"":false,""keyName"":""pink6"",""doorName"":""pink_cloud_2"",""keyNumber"":6,""keySymbol"":null,""doorNumber"":2,""doorSymbol"":""cloud"",""correct_num"":false,""time_since_app_start"":85354,""time_since_last_action"":5949,""time_since_stage_start"":53081},{""time"":1783524232286,""keyId"":103,""phase"":""learning"",""doorId"":2,""correct"":true,""keyName"":""grey2"",""doorName"":""pink_cloud_2"",""keyNumber"":2,""keySymbol"":null,""doorNumber"":2,""doorSymbol"":""cloud"",""correct_num"":true,""time_since_app_start"":91684,""time_since_last_action"":6330,""time_since_stage_start"":59411},{""time"":1783524240573,""keyId"":106,""phase"":""learning"",""doorId"":3,""correct"":false,""keyName"":""green3"",""doorName"":""cream_diamond_4"",""keyNumber"":3,""keySymbol"":null,""doorNumber"":4,""doorSymbol"":""diamond"",""correct_num"":false,""time_since_app_start"":99971,""time_since_last_action"":8287,""time_since_stage_start"":67698},{""time"":1783524244422,""keyId"":105,""phase"":""learning"",""doorId"":3,""correct"":false,""keyName"":""orange4"",""doorName"":""cream_diamond_4"",""keyNumber"":4,""keySymbol"":null,""doorNumber"":4,""doorSymbol"":""diamond"",""correct_num"":true,""time_since_app_start"":103820,""time_since_last_action"":3849,""time_since_stage_start"":71547},{""time"":1783524247920,""keyId"":101,""phase"":""learning"",""doorId"":3,""correct"":false,""keyName"":""red1"",""doorName"":""cream_diamond_4"",""keyNumber"":1,""keySymbol"":null,""doorNumber"":4,""doorSymbol"":""diamond"",""correct_num"":false,""time_since_app_start"":107318,""time_since_last_action"":3498,""time_since_stage_start"":75045},{""time"":1783524251452,""keyId"":103,""phase"":""learning"",""doorId"":3,""correct"":false,""keyName"":""grey2"",""doorName"":""cream_diamond_4"",""keyNumber"":2,""keySymbol"":null,""doorNumber"":4,""doorSymbol"":""diamond"",""correct_num"":false,""time_since_app_start"":110850,""time_since_last_action"":3532,""time_since_stage_start"":78577},{""time"":1783524255869,""keyId"":113,""phase"":""learning"",""doorId"":4,""correct"":false,""keyName"":""purplearrow"",""doorName"":""purple_heart_3"",""keyNumber"":null,""keySymbol"":""arrow"",""doorNumber"":3,""doorSymbol"":""heart"",""correct_num"":false,""time_since_app_start"":115267,""time_since_last_action"":4417,""time_since_stage_start"":82994},{""time"":1783524263000,""keyId"":113,""phase"":""learning"",""doorId"":4,""correct"":false,""keyName"":""purplearrow"",""doorName"":""purple_heart_3"",""keyNumber"":null,""keySymbol"":""arrow"",""doorNumber"":3,""doorSymbol"":""heart"",""correct_num"":false,""time_since_app_start"":122398,""time_since_last_action"":7131,""time_since_stage_start"":90125},{""time"":1783524271250,""keyId"":113,""phase"":""learning"",""doorId"":4,""correct"":false,""keyName"":""purplearrow"",""doorName"":""purple_heart_3"",""keyNumber"":null,""keySymbol"":""arrow"",""doorNumber"":3,""doorSymbol"":""heart"",""correct_num"":false,""time_since_app_start"":130648,""time_since_last_action"":8250,""time_since_stage_start"":98375},{""time"":1783524276768,""keyId"":109,""phase"":""learning"",""doorId"":4,""correct"":false,""keyName"":""greenheart"",""doorName"":""purple_heart_3"",""keyNumber"":null,""keySymbol"":""heart"",""doorNumber"":3,""doorSymbol"":""heart"",""correct_num"":false,""time_since_app_start"":136166,""time_since_last_action"":5518,""time_since_stage_start"":103893},{""time"":1783524280168,""keyId"":109,""phase"":""learning"",""doorId"":4,""correct"":false,""keyName"":""greenheart"",""doorName"":""purple_heart_3"",""keyNumber"":null,""keySymbol"":""heart"",""doorNumber"":3,""doorSymbol"":""heart"",""correct_num"":false,""time_since_app_start"":139566,""time_since_last_action"":3400,""time_since_stage_start"":107293},{""time"":1783524284200,""keyId"":109,""phase"":""learning"",""doorId"":4,""correct"":false,""keyName"":""greenheart"",""doorName"":""purple_heart_3"",""keyNumber"":null,""keySymbol"":""heart"",""doorNumber"":3,""doorSymbol"":""heart"",""correct_num"":false,""time_since_app_start"":143598,""time_since_last_action"":4032,""time_since_stage_start"":111325},{""time"":1783524288883,""keyId"":111,""phase"":""learning"",""doorId"":5,""correct"":false,""keyName"":""triangleyellow"",""doorName"":""teal_triangle_5"",""keyNumber"":null,""keySymbol"":""triangle"",""doorNumber"":5,""doorSymbol"":""triangle"",""correct_num"":false,""time_since_app_start"":148281,""time_since_last_action"":4683,""time_since_stage_start"":116008},{""time"":1783524297216,""keyId"":108,""phase"":""learning"",""doorId"":5,""correct"":false,""keyName"":""yellow5"",""doorName"":""teal_triangle_5"",""keyNumber"":5,""keySymbol"":null,""doorNumber"":5,""doorSymbol"":""triangle"",""correct_num"":true,""time_since_app_start"":156614,""time_since_last_action"":8333,""time_since_stage_start"":124341},{""time"":1783524314833,""keyId"":101,""phase"":""learning"",""doorId"":3,""correct"":false,""keyName"":""red1"",""doorName"":""cream_diamond_4"",""keyNumber"":1,""keySymbol"":null,""doorNumber"":4,""doorSymbol"":""diamond"",""correct_num"":false,""time_since_app_start"":174231,""time_since_last_action"":17617,""time_since_stage_start"":141958},{""time"":1783524317533,""keyId"":101,""phase"":""learning"",""doorId"":3,""correct"":false,""keyName"":""red1"",""doorName"":""cream_diamond_4"",""keyNumber"":1,""keySymbol"":null,""doorNumber"":4,""doorSymbol"":""diamond"",""correct_num"":false,""time_since_app_start"":176931,""time_since_last_action"":2700,""time_since_stage_start"":144658},{""time"":1783524323032,""keyId"":107,""phase"":""learning"",""doorId"":3,""correct"":false,""keyName"":""bluestar"",""doorName"":""cream_diamond_4"",""keyNumber"":null,""keySymbol"":""star"",""doorNumber"":4,""doorSymbol"":""diamond"",""correct_num"":false,""time_since_app_start"":182430,""time_since_last_action"":5499,""time_since_stage_start"":150157},{""time"":1783524326399,""keyId"":110,""phase"":""learning"",""doorId"":3,""correct"":false,""keyName"":""white7"",""doorName"":""cream_diamond_4"",""keyNumber"":7,""keySymbol"":null,""doorNumber"":4,""doorSymbol"":""diamond"",""correct_num"":false,""time_since_app_start"":185797,""time_since_last_action"":3367,""time_since_stage_start"":153524},{""time"":1783524330020,""keyId"":111,""phase"":""learning"",""doorId"":3,""correct"":false,""keyName"":""triangleyellow"",""doorName"":""cream_diamond_4"",""keyNumber"":null,""keySymbol"":""triangle"",""doorNumber"":4,""doorSymbol"":""diamond"",""correct_num"":false,""time_since_app_start"":189418,""time_since_last_action"":3621,""time_since_stage_start"":157145},{""time"":1783524332260,""keyId"":105,""phase"":""learning"",""doorId"":3,""correct"":false,""keyName"":""orange4"",""doorName"":""cream_diamond_4"",""keyNumber"":4,""keySymbol"":null,""doorNumber"":4,""doorSymbol"":""diamond"",""correct_num"":true,""time_since_app_start"":191658,""time_since_last_action"":2240,""time_since_stage_start"":159385},{""time"":1783524334931,""keyId"":106,""phase"":""learning"",""doorId"":3,""correct"":false,""keyName"":""green3"",""doorName"":""cream_diamond_4"",""keyNumber"":3,""keySymbol"":null,""doorNumber"":4,""doorSymbol"":""diamond"",""correct_num"":false,""time_since_app_start"":194329,""time_since_last_action"":2671,""time_since_stage_start"":162056},{""time"":1783524337477,""keyId"":113,""phase"":""learning"",""doorId"":3,""correct"":false,""keyName"":""purplearrow"",""doorName"":""cream_diamond_4"",""keyNumber"":null,""keySymbol"":""arrow"",""doorNumber"":4,""doorSymbol"":""diamond"",""correct_num"":false,""time_since_app_start"":196875,""time_since_last_action"":2546,""time_since_stage_start"":164602},{""time"":1783524340411,""keyId"":112,""phase"":""learning"",""doorId"":3,""correct"":false,""keyName"":""diamondorange"",""doorName"":""cream_diamond_4"",""keyNumber"":null,""keySymbol"":""diamond"",""doorNumber"":4,""doorSymbol"":""diamond"",""correct_num"":false,""time_since_app_start"":199809,""time_since_last_action"":2934,""time_since_stage_start"":167536},{""time"":1783524343327,""keyId"":108,""phase"":""learning"",""doorId"":3,""correct"":false,""keyName"":""yellow5"",""doorName"":""cream_diamond_4"",""keyNumber"":5,""keySymbol"":null,""doorNumber"":4,""doorSymbol"":""diamond"",""correct_num"":false,""time_since_app_start"":202725,""time_since_last_action"":2916,""time_since_stage_start"":170452},{""time"":1783524345770,""keyId"":102,""phase"":""learning"",""doorId"":3,""correct"":false,""keyName"":""pink6"",""doorName"":""cream_diamond_4"",""keyNumber"":6,""keySymbol"":null,""doorNumber"":4,""doorSymbol"":""diamond"",""correct_num"":false,""time_since_app_start"":205168,""time_since_last_action"":2443,""time_since_stage_start"":172895},{""time"":1783524348220,""keyId"":103,""phase"":""learning"",""doorId"":3,""correct"":false,""keyName"":""grey2"",""doorName"":""cream_diamond_4"",""keyNumber"":2,""keySymbol"":null,""doorNumber"":4,""doorSymbol"":""diamond"",""correct_num"":false,""time_since_app_start"":207618,""time_since_last_action"":2450,""time_since_stage_start"":175345},{""time"":1783524350940,""keyId"":109,""phase"":""learning"",""doorId"":3,""correct"":false,""keyName"":""greenheart"",""doorName"":""cream_diamond_4"",""keyNumber"":null,""keySymbol"":""heart"",""doorNumber"":4,""doorSymbol"":""diamond"",""correct_num"":false,""time_since_app_start"":210338,""time_since_last_action"":2720,""time_since_stage_start"":178065},{""time"":1783524355594,""keyId"":104,""phase"":""learning"",""doorId"":3,""correct"":false,""keyName"":""greycloud"",""doorName"":""cream_diamond_4"",""keyNumber"":null,""keySymbol"":""cloud"",""doorNumber"":4,""doorSymbol"":""diamond"",""correct_num"":false,""time_since_app_start"":214992,""time_since_last_action"":4654,""time_since_stage_start"":182719},{""time"":1783524368843,""keyId"":109,""phase"":""learning"",""doorId"":4,""correct"":false,""keyName"":""greenheart"",""doorName"":""purple_heart_3"",""keyNumber"":null,""keySymbol"":""heart"",""doorNumber"":3,""doorSymbol"":""heart"",""correct_num"":false,""time_since_app_start"":228241,""time_since_last_action"":13249,""time_since_stage_start"":195968},{""time"":1783524384052,""keyId"":109,""phase"":""learning"",""doorId"":4,""correct"":false,""keyName"":""greenheart"",""doorName"":""purple_heart_3"",""keyNumber"":null,""keySymbol"":""heart"",""doorNumber"":3,""doorSymbol"":""heart"",""correct_num"":false,""time_since_app_start"":243450,""time_since_last_action"":15209,""time_since_stage_start"":211177},{""time"":1783524389576,""keyId"":109,""phase"":""learning"",""doorId"":4,""correct"":false,""keyName"":""greenheart"",""doorName"":""purple_heart_3"",""keyNumber"":null,""keySymbol"":""heart"",""doorNumber"":3,""doorSymbol"":""heart"",""correct_num"":false,""time_since_app_start"":248974,""time_since_last_action"":5524,""time_since_stage_start"":216701},{""time"":1783524393043,""keyId"":109,""phase"":""learning"",""doorId"":4,""correct"":false,""keyName"":""greenheart"",""doorName"":""purple_heart_3"",""keyNumber"":null,""keySymbol"":""heart"",""doorNumber"":3,""doorSymbol"":""heart"",""correct_num"":false,""time_since_app_start"":252441,""time_since_last_action"":3467,""time_since_stage_start"":220168},{""time"":1783524407742,""keyId"":104,""phase"":""learning"",""doorId"":5,""correct"":false,""keyName"":""greycloud"",""doorName"":""teal_triangle_5"",""keyNumber"":null,""keySymbol"":""cloud"",""doorNumber"":5,""doorSymbol"":""triangle"",""correct_num"":false,""time_since_app_start"":267140,""time_since_last_action"":14699,""time_since_stage_start"":234867},{""time"":1783524410957,""keyId"":109,""phase"":""learning"",""doorId"":5,""correct"":false,""keyName"":""greenheart"",""doorName"":""teal_triangle_5"",""keyNumber"":null,""keySymbol"":""heart"",""doorNumber"":5,""doorSymbol"":""triangle"",""correct_num"":false,""time_since_app_start"":270355,""time_since_last_action"":3215,""time_since_stage_start"":238082},{""time"":1783524413348,""keyId"":103,""phase"":""learning"",""doorId"":5,""correct"":false,""keyName"":""grey2"",""doorName"":""teal_triangle_5"",""keyNumber"":2,""keySymbol"":null,""doorNumber"":5,""doorSymbol"":""triangle"",""correct_num"":false,""time_since_app_start"":272746,""time_since_last_action"":2391,""time_since_stage_start"":240473},{""time"":1783524415505,""keyId"":102,""phase"":""learning"",""doorId"":5,""correct"":false,""keyName"":""pink6"",""doorName"":""teal_triangle_5"",""keyNumber"":6,""keySymbol"":null,""doorNumber"":5,""doorSymbol"":""triangle"",""correct_num"":false,""time_since_app_start"":274903,""time_since_last_action"":2157,""time_since_stage_start"":242630},{""time"":1783524431443,""keyId"":108,""phase"":""learning"",""doorId"":5,""correct"":true,""keyName"":""yellow5"",""doorName"":""teal_triangle_5"",""keyNumber"":5,""keySymbol"":null,""doorNumber"":5,""doorSymbol"":""triangle"",""correct_num"":true,""time_since_app_start"":290841,""time_since_last_action"":15938,""time_since_stage_start"":258568},{""time"":1783524438375,""keyId"":106,""phase"":""learning"",""doorId"":4,""correct"":true,""keyName"":""green3"",""doorName"":""purple_heart_3"",""keyNumber"":3,""keySymbol"":null,""doorNumber"":3,""doorSymbol"":""heart"",""correct_num"":true,""time_since_app_start"":297773,""time_since_last_action"":6932,""time_since_stage_start"":265500},{""time"":1783524442892,""keyId"":105,""phase"":""learning"",""doorId"":3,""correct"":false,""keyName"":""orange4"",""doorName"":""cream_diamond_4"",""keyNumber"":4,""keySymbol"":null,""doorNumber"":4,""doorSymbol"":""diamond"",""correct_num"":true,""time_since_app_start"":302290,""time_since_last_action"":4517,""time_since_stage_start"":270017},{""time"":1783524446229,""keyId"":105,""phase"":""learning"",""doorId"":3,""correct"":false,""keyName"":""orange4"",""doorName"":""cream_diamond_4"",""keyNumber"":4,""keySymbol"":null,""doorNumber"":4,""doorSymbol"":""diamond"",""correct_num"":true,""time_since_app_start"":305627,""time_since_last_action"":3337,""time_since_stage_start"":273354},{""time"":1783524448262,""keyId"":112,""phase"":""learning"",""doorId"":3,""correct"":false,""keyName"":""diamondorange"",""doorName"":""cream_diamond_4"",""keyNumber"":null,""keySymbol"":""diamond"",""doorNumber"":4,""doorSymbol"":""diamond"",""correct_num"":false,""time_since_app_start"":307660,""time_since_last_action"":2033,""time_since_stage_start"":275387},{""time"":1783524451757,""keyId"":104,""phase"":""learning"",""doorId"":3,""correct"":false,""keyName"":""greycloud"",""doorName"":""cream_diamond_4"",""keyNumber"":null,""keySymbol"":""cloud"",""doorNumber"":4,""doorSymbol"":""diamond"",""correct_num"":false,""time_since_app_start"":311155,""time_since_last_action"":3495,""time_since_stage_start"":278882},{""time"":1783524452547,""keyId"":104,""phase"":""learning"",""doorId"":3,""correct"":false,""keyName"":""greycloud"",""doorName"":""cream_diamond_4"",""keyNumber"":null,""keySymbol"":""cloud"",""doorNumber"":4,""doorSymbol"":""diamond"",""correct_num"":false,""time_since_app_start"":311945,""time_since_last_action"":790,""time_since_stage_start"":279672},{""time"":1783524457207,""keyId"":109,""phase"":""learning"",""doorId"":3,""correct"":false,""keyName"":""greenheart"",""doorName"":""cream_diamond_4"",""keyNumber"":null,""keySymbol"":""heart"",""doorNumber"":4,""doorSymbol"":""diamond"",""correct_num"":false,""time_since_app_start"":316605,""time_since_last_action"":4660,""time_since_stage_start"":284332},{""time"":1783524459557,""keyId"":103,""phase"":""learning"",""doorId"":3,""correct"":false,""keyName"":""grey2"",""doorName"":""cream_diamond_4"",""keyNumber"":2,""keySymbol"":null,""doorNumber"":4,""doorSymbol"":""diamond"",""correct_num"":false,""time_since_app_start"":318955,""time_since_last_action"":2350,""time_since_stage_start"":286682},{""time"":1783524461873,""keyId"":102,""phase"":""learning"",""doorId"":3,""correct"":false,""keyName"":""pink6"",""doorName"":""cream_diamond_4"",""keyNumber"":6,""keySymbol"":null,""doorNumber"":4,""doorSymbol"":""diamond"",""correct_num"":false,""time_since_app_start"":321271,""time_since_last_action"":2316,""time_since_stage_start"":288998},{""time"":1783524463806,""keyId"":108,""phase"":""learning"",""doorId"":3,""correct"":false,""keyName"":""yellow5"",""doorName"":""cream_diamond_4"",""keyNumber"":5,""keySymbol"":null,""doorNumber"":4,""doorSymbol"":""diamond"",""correct_num"":false,""time_since_app_start"":323204,""time_since_last_action"":1933,""time_since_stage_start"":290931},{""time"":1783524465989,""keyId"":112,""phase"":""learning"",""doorId"":3,""correct"":false,""keyName"":""diamondorange"",""doorName"":""cream_diamond_4"",""keyNumber"":null,""keySymbol"":""diamond"",""doorNumber"":4,""doorSymbol"":""diamond"",""correct_num"":false,""time_since_app_start"":325387,""time_since_last_action"":2183,""time_since_stage_start"":293114},{""time"":1783524468277,""keyId"":112,""phase"":""learning"",""doorId"":3,""correct"":false,""keyName"":""diamondorange"",""doorName"":""cream_diamond_4"",""keyNumber"":null,""keySymbol"":""diamond"",""doorNumber"":4,""doorSymbol"":""diamond"",""correct_num"":false,""time_since_app_start"":327675,""time_since_last_action"":2288,""time_since_stage_start"":295402},{""time"":1783524470072,""keyId"":113,""phase"":""learning"",""doorId"":3,""correct"":false,""keyName"":""purplearrow"",""doorName"":""cream_diamond_4"",""keyNumber"":null,""keySymbol"":""arrow"",""doorNumber"":4,""doorSymbol"":""diamond"",""correct_num"":false,""time_since_app_start"":329470,""time_since_last_action"":1795,""time_since_stage_start"":297197},{""time"":1783524471628,""keyId"":106,""phase"":""learning"",""doorId"":3,""correct"":false,""keyName"":""green3"",""doorName"":""cream_diamond_4"",""keyNumber"":3,""keySymbol"":null,""doorNumber"":4,""doorSymbol"":""diamond"",""correct_num"":false,""time_since_app_start"":331026,""time_since_last_action"":1556,""time_since_stage_start"":298753},{""time"":1783524473289,""keyId"":110,""phase"":""learning"",""doorId"":3,""correct"":false,""keyName"":""white7"",""doorName"":""cream_diamond_4"",""keyNumber"":7,""keySymbol"":null,""doorNumber"":4,""doorSymbol"":""diamond"",""correct_num"":false,""time_since_app_start"":332687,""time_since_last_action"":1661,""time_since_stage_start"":300414},{""time"":1783524474943,""keyId"":105,""phase"":""learning"",""doorId"":3,""correct"":true,""keyName"":""orange4"",""doorName"":""cream_diamond_4"",""keyNumber"":4,""keySymbol"":null,""doorNumber"":4,""doorSymbol"":""diamond"",""correct_num"":true,""time_since_app_start"":334341,""time_since_last_action"":1654,""time_since_stage_start"":302068}],""comments"":"""",""hypothesis"":""fuzzy_num_70"",""ip_address"":""84.43.26.249"",""rule_guess"":""The shapes correspond"",""session_id"":""e158-e7c9-4fb2-9743-401d"",""genAttempts"":[{""time"":1783524527407,""keyId"":2012,""phase"":""generalization_1"",""doorId"":201,""correct"":false,""keyName"":""lilacsquare"",""doorName"":""blue_square_2"",""keyNumber"":null,""keySymbol"":""square"",""doorNumber"":2,""doorSymbol"":""square"",""correct_num"":false,""time_since_app_start"":386805,""time_since_last_action"":29058,""time_since_stage_start"":29058},{""time"":1783524534507,""keyId"":2022,""phase"":""generalization_2"",""doorId"":202,""correct"":false,""keyName"":""bluestar"",""doorName"":""brown_star_3"",""keyNumber"":null,""keySymbol"":""star"",""doorNumber"":3,""doorSymbol"":""star"",""correct_num"":false,""time_since_app_start"":393905,""time_since_last_action"":5597,""time_since_stage_start"":5597},{""time"":1783524538922,""keyId"":2032,""phase"":""generalization_3"",""doorId"":203,""correct"":false,""keyName"":""yellowcircle"",""doorName"":""green_circle_6"",""keyNumber"":null,""keySymbol"":""circle"",""doorNumber"":6,""doorSymbol"":""circle"",""correct_num"":false,""time_since_app_start"":398320,""time_since_last_action"":2913,""time_since_stage_start"":2913},{""time"":1783524542737,""keyId"":2042,""phase"":""generalization_4"",""doorId"":204,""correct"":false,""keyName"":""diamondorange"",""doorName"":""yellow_diamond_3"",""keyNumber"":null,""keySymbol"":""diamond"",""doorNumber"":3,""doorSymbol"":""diamond"",""correct_num"":false,""time_since_app_start"":402135,""time_since_last_action"":2314,""time_since_stage_start"":2314}],""completion_code"":""GOb65il=""}",e158-e7c9-4fb2-9743-401d
